Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
NE.EXP.GNFS.KD.EUU,European Union Exports of goods and services (constant 2000 US$),Exports and Imports,United States Dollar,European Union,,,,,,,National Currency,Billions,Annual,Constant Not Seasonally Adjusted,Annual From Dec 1960 To Dec 2018<BR>,Definition:Exports of goods and services represent the value of all goods and other market services provided to the rest of the world. They include the value of merchandise  freight  insurance  transport  travel  royalties  license fees  and other services  such as communication  construction  financial  information  business  personal  and government services. They exclude compensation of employees and investment income (formerly called factor services) and transfer payments. Data are in constant 2000 U.S. dollars. Source:World Bank national accounts data  and OECD National Accounts data files.,
Date,Ticker,Open,High,Low,Close
12/31/1969,NE.EXP.GNFS.KD.EUU,,,,818.3800504
12/31/1970,NE.EXP.GNFS.KD.EUU,,,,909.0803793
12/31/1971,NE.EXP.GNFS.KD.EUU,,,,969.1188586
12/31/1972,NE.EXP.GNFS.KD.EUU,,,,1044.010451
12/31/1973,NE.EXP.GNFS.KD.EUU,,,,1157.4444143
12/31/1974,NE.EXP.GNFS.KD.EUU,,,,1238.1616672
12/31/1975,NE.EXP.GNFS.KD.EUU,,,,1190.6651025
12/31/1976,NE.EXP.GNFS.KD.EUU,,,,1302.9872072
12/31/1977,NE.EXP.GNFS.KD.EUU,,,,1375.9692378
12/31/1978,NE.EXP.GNFS.KD.EUU,,,,1448.9327277
12/31/1979,NE.EXP.GNFS.KD.EUU,,,,1547.9724762
12/31/1980,NE.EXP.GNFS.KD.EUU,,,,1566.2886249
12/31/1981,NE.EXP.GNFS.KD.EUU,,,,1640.9384621
12/31/1982,NE.EXP.GNFS.KD.EUU,,,,1657.8833679
12/31/1983,NE.EXP.GNFS.KD.EUU,,,,1711.1237062
12/31/1984,NE.EXP.GNFS.KD.EUU,,,,1848.1115971
12/31/1985,NE.EXP.GNFS.KD.EUU,,,,1935.7950033
12/31/1986,NE.EXP.GNFS.KD.EUU,,,,1958.6297295
12/31/1987,NE.EXP.GNFS.KD.EUU,,,,2039.197843
12/31/1988,NE.EXP.GNFS.KD.EUU,,,,2139.7625514
12/31/1989,NE.EXP.GNFS.KD.EUU,,,,2287.4131843
12/31/1990,NE.EXP.GNFS.KD.EUU,,,,2377.4390775
12/31/1991,NE.EXP.GNFS.KD.EUU,,,,2466.8725267
12/31/1992,NE.EXP.GNFS.KD.EUU,,,,2558.1312852
12/31/1993,NE.EXP.GNFS.KD.EUU,,,,2605.8161072
12/31/1994,NE.EXP.GNFS.KD.EUU,,,,2847.6538621
12/31/1995,NE.EXP.GNFS.KD.EUU,,,,3109.1004973
12/31/1996,NE.EXP.GNFS.KD.EUU,,,,3280.6734583
12/31/1997,NE.EXP.GNFS.KD.EUU,,,,3635.397598
12/31/1998,NE.EXP.GNFS.KD.EUU,,,,3875.996508
12/31/1999,NE.EXP.GNFS.KD.EUU,,,,4083.2089672
12/31/2000,NE.EXP.GNFS.KD.EUU,,,,4595.6262511
12/31/2001,NE.EXP.GNFS.KD.EUU,,,,4766.1739249
12/31/2002,NE.EXP.GNFS.KD.EUU,,,,4878.5383208
12/31/2003,NE.EXP.GNFS.KD.EUU,,,,4965.4707525
12/31/2004,NE.EXP.GNFS.KD.EUU,,,,5368.2177747
12/31/2005,NE.EXP.GNFS.KD.EUU,,,,5693.3754952
12/31/2006,NE.EXP.GNFS.KD.EUU,,,,6232.0141535
12/31/2007,NE.EXP.GNFS.KD.EUU,,,,6628.4040012
12/31/2008,NE.EXP.GNFS.KD.EUU,,,,6717.5271764
12/31/2009,NE.EXP.GNFS.KD.EUU,,,,5938.933964
12/31/2010,NE.EXP.GNFS.KD.EUU,,,,6562.6628252
12/31/2011,NE.EXP.GNFS.KD.EUU,,,,7002.2583357
12/31/2012,NE.EXP.GNFS.KD.EUU,,,,7158.155888
12/31/2013,NE.EXP.GNFS.KD.EUU,,,,7320.8702048
12/31/2014,NE.EXP.GNFS.KD.EUU,,,,7665.2966476
12/31/2015,NE.EXP.GNFS.KD.EUU,,,,8147.1582908
12/31/2016,NE.EXP.GNFS.KD.EUU,,,,8411.5908473
12/31/2017,NE.EXP.GNFS.KD.EUU,,,,8872.2507522
12/31/2018,NE.EXP.GNFS.KD.EUU,,,,9155.8673558
