Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CMCRBIND,CRB (BLS) Raw Industrials Index,Commodity Indices,United States Dollar,United States,,,,,,,Index Number,Units,Stock,none,Weekly From Jan 1947 To May 1981<BR>Daily From May 1981 To Feb 2021<BR>,"The index for Raw Industrials includes Hides, tallow, copper scrap, lead scrap, steel scrap, zinc, tin, burlap, cotton, print cloth, wool tops, rosin, and rubber (59.1%) This index was first calculated in September 1956 by CRB because of dissatisfaction with the BLS index whose composition had gone unchanged for several decades.  The BLS index was discontinued in 1981 and has been largely replaced by the CRB index.  To give a more complete index, the BLS data have been appended onto the CRB index on a monthly basis for the period August 1918 through August 1956.  Beginning in September 1956, the actual CRB data are used.  The CRB index was revised in December 1995 to reduce the influence of grains. Soybean meal, soybean oil, lumber and pork bellies were removed from the index, and natural gas replaced unleaded gasoline leaving the index with 17 components.  This was the ninth revision since its inception in 1956. The current index includes energy 18% (crude oil, heating oil, natural gas), grains and oilseed 18% (corn, soybeans, wheat), industrials 11% (copper, cotton), livestock 11% (live cattle, live hogs), precious metals 18% (gold, platinum, silver), softs 24% (cocoa, coffee, orange juice, sugar). As early as January 1934, at the request of the U.S. Department of the Treasury, the Bureau of Labor Statistics began the computation of a daily commodity price index, using quotations for sensitive commodities. It was released first to the general public in January 1940. In 1952, in connection with the revision of all its major price index series, the Bureau issued a new Daily Index of Spot Market Prices. The new index was not a continuation of the old series, but was based on a new sample of 22 commodities and was calculated on a 1947-49 base; in contrast, the old index was based on 28 commodities and was calculated with August 1939 as base. In January 1962, the 22-commodity index was recalculated on a 1957-59 = 100 base to correspond to the base period adopted for other Federal Government general purpose indices. In January 1971, the index was rebased again in accordance with government-wide practice, this time to a 1967 = 100 base. In 1969, computation of the index on a daily basis was discontinued. The index was then prepared for Tuesday of each week until May 1981 when Commodity Research Bureau (CRB) began calculating the index on a daily basis. The 22 commodities are combined into an 'All Commodities' grouping, with two major subdivisions: Raw Industrials, and Foodstuffs. Raw Industrials include burlap, copper scrap, cotton, hides, lead scrap, print cloth, rosin, rubber, steel scrap, tallow, tin, wool tops, and zinc. Foodstuffs include butter, cocoa beans, corn, cottonseed oil, hogs, lard, steers, sugar, and wheat. The items upon which the index is based are classified further into four smaller groups: Metals, Textiles and Fibers, Livestock and Products, and Fats and Oils. However, some of the 22 commodities do not fall into one of these four groupings. For example, sugar is not included in any special group. Furthermore, the groupings are not mutually exclusive. Lard, for instance, is in both the Livestock and Products Index and in the Fats and Oils Index.  Source: Commodity Research Bureau",
Date,Ticker,Open,High,Low,Close
01/07/1947,CMCRBIND,,,,112.6
01/14/1947,CMCRBIND,,,,112.4
01/21/1947,CMCRBIND,,,,111.3
01/28/1947,CMCRBIND,,,,113.3
02/04/1947,CMCRBIND,,,,114
02/11/1947,CMCRBIND,,,,116
02/18/1947,CMCRBIND,,,,117.8
02/25/1947,CMCRBIND,,,,119.2
03/04/1947,CMCRBIND,,,,120.3
03/11/1947,CMCRBIND,,,,122.8
03/18/1947,CMCRBIND,,,,123.2
03/25/1947,CMCRBIND,,,,123.6
04/01/1947,CMCRBIND,,,,121.7
04/08/1947,CMCRBIND,,,,121.9
04/15/1947,CMCRBIND,,,,120.2
04/22/1947,CMCRBIND,,,,118.5
04/29/1947,CMCRBIND,,,,115.8
05/06/1947,CMCRBIND,,,,113.5
05/13/1947,CMCRBIND,,,,111.5
05/20/1947,CMCRBIND,,,,108.8
05/27/1947,CMCRBIND,,,,108.8
06/03/1947,CMCRBIND,,,,109.3
06/10/1947,CMCRBIND,,,,109.9
06/17/1947,CMCRBIND,,,,108.4
06/24/1947,CMCRBIND,,,,106.8
07/01/1947,CMCRBIND,,,,108.2
07/08/1947,CMCRBIND,,,,108.4
07/15/1947,CMCRBIND,,,,109.2
07/22/1947,CMCRBIND,,,,111.4
07/29/1947,CMCRBIND,,,,111.1
08/05/1947,CMCRBIND,,,,110.8
08/12/1947,CMCRBIND,,,,111.3
08/19/1947,CMCRBIND,,,,112
08/26/1947,CMCRBIND,,,,110.6
09/02/1947,CMCRBIND,,,,111.3
09/09/1947,CMCRBIND,,,,113.8
09/16/1947,CMCRBIND,,,,116.1
09/23/1947,CMCRBIND,,,,117.7
09/30/1947,CMCRBIND,,,,120.2
10/07/1947,CMCRBIND,,,,120.8
10/14/1947,CMCRBIND,,,,121.9
10/21/1947,CMCRBIND,,,,123.8
10/28/1947,CMCRBIND,,,,124.8
11/04/1947,CMCRBIND,,,,125.4
11/11/1947,CMCRBIND,,,,126.6
11/18/1947,CMCRBIND,,,,129.2
11/25/1947,CMCRBIND,,,,130.5
12/02/1947,CMCRBIND,,,,129.6
12/09/1947,CMCRBIND,,,,128.3
12/16/1947,CMCRBIND,,,,127.6
12/23/1947,CMCRBIND,,,,128.8
12/30/1947,CMCRBIND,,,,128.7
01/06/1948,CMCRBIND,,,,128.2
01/13/1948,CMCRBIND,,,,130.4
01/20/1948,CMCRBIND,,,,128.6
01/27/1948,CMCRBIND,,,,129.1
02/03/1948,CMCRBIND,,,,128.6
02/10/1948,CMCRBIND,,,,124
02/17/1948,CMCRBIND,,,,122.8
02/24/1948,CMCRBIND,,,,121.3
03/02/1948,CMCRBIND,,,,121.5
03/09/1948,CMCRBIND,,,,119.1
03/16/1948,CMCRBIND,,,,118.7
03/23/1948,CMCRBIND,,,,118.5
03/30/1948,CMCRBIND,,,,118
04/06/1948,CMCRBIND,,,,120.3
04/13/1948,CMCRBIND,,,,121.4
04/20/1948,CMCRBIND,,,,121.2
04/27/1948,CMCRBIND,,,,120.1
05/04/1948,CMCRBIND,,,,119.4
05/11/1948,CMCRBIND,,,,119.8
05/18/1948,CMCRBIND,,,,121.3
05/25/1948,CMCRBIND,,,,118.9
06/01/1948,CMCRBIND,,,,120.3
06/08/1948,CMCRBIND,,,,122
06/15/1948,CMCRBIND,,,,121.4
06/22/1948,CMCRBIND,,,,121.4
06/29/1948,CMCRBIND,,,,121.3
07/06/1948,CMCRBIND,,,,120.7
07/13/1948,CMCRBIND,,,,120.7
07/20/1948,CMCRBIND,,,,120.9
07/27/1948,CMCRBIND,,,,122
08/03/1948,CMCRBIND,,,,124.1
08/10/1948,CMCRBIND,,,,122.4
08/17/1948,CMCRBIND,,,,121.4
08/24/1948,CMCRBIND,,,,120.5
08/31/1948,CMCRBIND,,,,120.9
09/07/1948,CMCRBIND,,,,121
09/14/1948,CMCRBIND,,,,120.7
09/21/1948,CMCRBIND,,,,119.9
09/28/1948,CMCRBIND,,,,118.9
10/05/1948,CMCRBIND,,,,118.3
10/12/1948,CMCRBIND,,,,117.9
10/19/1948,CMCRBIND,,,,118.1
10/26/1948,CMCRBIND,,,,117.9
11/02/1948,CMCRBIND,,,,119.8
11/09/1948,CMCRBIND,,,,120.9
11/16/1948,CMCRBIND,,,,121.8
11/23/1948,CMCRBIND,,,,122.1
11/30/1948,CMCRBIND,,,,121.7
12/07/1948,CMCRBIND,,,,121.6
12/14/1948,CMCRBIND,,,,119.7
12/21/1948,CMCRBIND,,,,118.3
12/28/1948,CMCRBIND,,,,117.9
01/04/1949,CMCRBIND,,,,118.2
01/11/1949,CMCRBIND,,,,117.5
01/18/1949,CMCRBIND,,,,116.3
01/25/1949,CMCRBIND,,,,114.6
02/01/1949,CMCRBIND,,,,113.4
02/08/1949,CMCRBIND,,,,110.6
02/15/1949,CMCRBIND,,,,108.9
02/22/1949,CMCRBIND,,,,108.1
03/01/1949,CMCRBIND,,,,107.2
03/08/1949,CMCRBIND,,,,106.2
03/15/1949,CMCRBIND,,,,101.3
03/22/1949,CMCRBIND,,,,98.7
03/29/1949,CMCRBIND,,,,95.5
04/05/1949,CMCRBIND,,,,92.9
04/12/1949,CMCRBIND,,,,91.4
04/19/1949,CMCRBIND,,,,90
04/26/1949,CMCRBIND,,,,90.4
05/03/1949,CMCRBIND,,,,91.8
05/10/1949,CMCRBIND,,,,89.7
05/17/1949,CMCRBIND,,,,91.1
05/24/1949,CMCRBIND,,,,88.5
05/31/1949,CMCRBIND,,,,88.3
06/07/1949,CMCRBIND,,,,87.9
06/14/1949,CMCRBIND,,,,87.1
06/21/1949,CMCRBIND,,,,86.7
06/28/1949,CMCRBIND,,,,86.3
07/05/1949,CMCRBIND,,,,86.6
07/12/1949,CMCRBIND,,,,88.5
07/19/1949,CMCRBIND,,,,89.3
07/26/1949,CMCRBIND,,,,90.3
08/02/1949,CMCRBIND,,,,91
08/09/1949,CMCRBIND,,,,92.9
08/16/1949,CMCRBIND,,,,94.4
08/23/1949,CMCRBIND,,,,94.1
08/30/1949,CMCRBIND,,,,95.3
09/06/1949,CMCRBIND,,,,95.8
09/13/1949,CMCRBIND,,,,96.6
09/20/1949,CMCRBIND,,,,94.8
09/27/1949,CMCRBIND,,,,93
10/04/1949,CMCRBIND,,,,90.7
10/11/1949,CMCRBIND,,,,89.9
10/18/1949,CMCRBIND,,,,91.8
10/25/1949,CMCRBIND,,,,92.2
11/01/1949,CMCRBIND,,,,93.8
11/08/1949,CMCRBIND,,,,94.6
11/15/1949,CMCRBIND,,,,95
11/22/1949,CMCRBIND,,,,92.6
11/29/1949,CMCRBIND,,,,92.8
12/06/1949,CMCRBIND,,,,93
12/13/1949,CMCRBIND,,,,92.5
12/20/1949,CMCRBIND,,,,92.5
12/27/1949,CMCRBIND,,,,93
01/03/1950,CMCRBIND,,,,93.1
