Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGUSA2D,USA 2-year Government Note Yield,Government Bond Yields,United States Dollar,United States,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Dec 1940 To May 1976<BR>Daily From Jun 1976 To Feb 2021<BR>,"Yields on Treasury nominal securities at ""constant maturity"" are interpolated by the U.S. Treasury from the daily yield curve for non-inflation-indexed Treasury securities. This curve, which relates the yield on a security to its time to maturity, is based on the closing market bid yields on actively traded Treasury securities in the over-the-counter market. These market yields are calculated from composites of quotations obtained by the Federal Reserve Bank of New York. The constant maturity yield values are read from the yield curve at fixed maturities, currently 1, 3 and 6 months and 1, 2, 3, 5, 7, 10 and 20 years. This method provides a yield for a 10-year maturity, for example, even if no outstanding security has exactly 10 years remaining to maturity. Similarly, yields on inflation-indexed securities at ""constant maturity"" are interpolated from the daily yield curve for Treasury inflation protected securities in the over-the-counter market. The inflation-indexed constant maturity yields are read from this yield curve at fixed maturities, currently 5, 7, 10, and 20 years. Yields on treasury securities at constant, fixed maturity are constructed by the treasury department, based on the most actively traded marketable Treasury securities. Yields on these issues are based on composite quotes reported by U.S. government securities dealers to the Federal Reserve Bank of  <br />New York. To obtain the constant maturity yields, personnel at treasury construct a yield curve each business day and yield values are then read from the curve at fixed maturities.",
Date,Ticker,Open,High,Low,Close
01/31/1969,IGUSA2D,,,,6.27
02/28/1969,IGUSA2D,,,,6.55
03/31/1969,IGUSA2D,,,,6.18
04/30/1969,IGUSA2D,,,,6.24
05/31/1969,IGUSA2D,,,,6.72
06/30/1969,IGUSA2D,,,,7.39
07/31/1969,IGUSA2D,,,,7.72
08/31/1969,IGUSA2D,,,,7.69
09/30/1969,IGUSA2D,,,,8.29
10/31/1969,IGUSA2D,,,,7.58
11/30/1969,IGUSA2D,,,,7.98
12/31/1969,IGUSA2D,,,,8.63
01/31/1970,IGUSA2D,,,,8.53
02/28/1970,IGUSA2D,,,,7.45
03/31/1970,IGUSA2D,,,,7.22
04/30/1970,IGUSA2D,,,,8.11
05/31/1970,IGUSA2D,,,,8.23
06/30/1970,IGUSA2D,,,,7.93
07/31/1970,IGUSA2D,,,,7.66
08/31/1970,IGUSA2D,,,,7.46
09/30/1970,IGUSA2D,,,,6.96
10/31/1970,IGUSA2D,,,,6.85
11/30/1970,IGUSA2D,,,,5.5
12/31/1970,IGUSA2D,,,,5.71
01/31/1971,IGUSA2D,,,,4.78
02/28/1971,IGUSA2D,,,,4.24
03/31/1971,IGUSA2D,,,,4.06
04/30/1971,IGUSA2D,,,,5.28
05/31/1971,IGUSA2D,,,,5.69
06/30/1971,IGUSA2D,,,,6.58
07/31/1971,IGUSA2D,,,,6.59
08/31/1971,IGUSA2D,,,,5.66
09/30/1971,IGUSA2D,,,,5.57
10/31/1971,IGUSA2D,,,,5.03
11/30/1971,IGUSA2D,,,,5.08
12/31/1971,IGUSA2D,,,,4.88
01/31/1972,IGUSA2D,,,,4.87
02/29/1972,IGUSA2D,,,,4.81
03/31/1972,IGUSA2D,,,,5.61
04/30/1972,IGUSA2D,,,,5.16
05/31/1972,IGUSA2D,,,,4.98
06/30/1972,IGUSA2D,,,,5.48
07/31/1972,IGUSA2D,,,,5.31
08/31/1972,IGUSA2D,,,,5.63
09/30/1972,IGUSA2D,,,,5.93
10/31/1972,IGUSA2D,,,,5.88
11/30/1972,IGUSA2D,,,,5.7
12/31/1972,IGUSA2D,,,,5.96
01/31/1973,IGUSA2D,,,,6.37
02/28/1973,IGUSA2D,,,,6.77
03/31/1973,IGUSA2D,,,,6.99
04/30/1973,IGUSA2D,,,,6.83
05/31/1973,IGUSA2D,,,,6.98
06/30/1973,IGUSA2D,,,,7.16
07/31/1973,IGUSA2D,,,,8.21
08/31/1973,IGUSA2D,,,,7.88
09/30/1973,IGUSA2D,,,,7.04
10/31/1973,IGUSA2D,,,,6.79
11/30/1973,IGUSA2D,,,,6.8
12/31/1973,IGUSA2D,,,,6.87
01/31/1974,IGUSA2D,,,,6.86
02/28/1974,IGUSA2D,,,,6.87
03/31/1974,IGUSA2D,,,,8.03
04/30/1974,IGUSA2D,,,,8.44
05/31/1974,IGUSA2D,,,,8.21
06/30/1974,IGUSA2D,,,,8.4
07/31/1974,IGUSA2D,,,,8.68
08/31/1974,IGUSA2D,,,,9.05
09/30/1974,IGUSA2D,,,,8.11
10/31/1974,IGUSA2D,,,,7.89
11/30/1974,IGUSA2D,,,,7.32
12/31/1974,IGUSA2D,,,,7.3
01/31/1975,IGUSA2D,,,,6.78
02/28/1975,IGUSA2D,,,,6.27
03/31/1975,IGUSA2D,,,,6.7
04/30/1975,IGUSA2D,,,,7.66
05/31/1975,IGUSA2D,,,,6.89
06/30/1975,IGUSA2D,,,,7.18
07/31/1975,IGUSA2D,,,,7.7
08/31/1975,IGUSA2D,,,,7.8
09/30/1975,IGUSA2D,,,,8.24
10/31/1975,IGUSA2D,,,,7.06
11/30/1975,IGUSA2D,,,,7.32
